Loading preprocessed features from cache: LensDataset_cache.pt...
Loaded 25004 samples from cache
Loading preprocessed features from cache: LensDataset_cache.pt...
Loaded 25004 samples from cache
Loading preprocessed features from cache: LensDataset_cache.pt...
Loaded 25004 samples from cache
Loading preprocessed features from cache: LensDataset_cache.pt...
Loaded 25004 samples from cache
  - person: 0.7957
  - motorbike: 0.7810
Top negative objects:
  - bench: -0.1928
  - camera: -0.2313
  - plate: -0.2358
  - woman: -0.2437
  - motorbike: -0.2509
--------------------------------------------------

Input: A bus is included, while a car is absent.
Top positive objects:
  - bus: 0.7775
  - car: 0.7547
  - motorbike: 0.6827
  - person: 0.6816
  - camera: 0.6786
Top negative objects:
  - woman: 0.0277
  - plate: 0.0231
  - person: 0.0186
  - camera: 0.0064
  - bench: -0.0131
--------------------------------------------------

Input: A bird is present in this image, with no person in sight.
Top positive objects:
  - bird: 0.8860
  - person: 0.8498
  - bus: 0.8261
  - woman: 0.8253
  - knife: 0.8221
Top negative objects:
  - bench: -0.4918
  - screwdriver: -0.5075
  - motorbike: -0.5590
  - camera: -0.5613
  - plate: -0.5673
--------------------------------------------------
Ep22/60  Loss: 0.1383  pos2pos_sim_loss: 0.1242
Evaluation results:
  Pos Similarity: 0.8745
  Neg Similarity: -0.4993
Ep23/60  Loss: 0.1373  pos2pos_sim_loss: 0.1238
Evaluation results:
  Pos Similarity: 0.8691
  Neg Similarity: -0.5644
Ep24/60  Loss: 0.1360  pos2pos_sim_loss: 0.1222
Evaluation results:
  Pos Similarity: 0.8785
  Neg Similarity: -0.5462
Ep25/60  Loss: 0.1347  pos2pos_sim_loss: 0.1215
Evaluation results:
  Pos Similarity: 0.8833
  Neg Similarity: -0.4960
Ep26/60  Loss: 0.1333  pos2pos_sim_loss: 0.1197
Evaluation results:
  Pos Similarity: 0.8751
  Neg Similarity: -0.5215
Ep27/60  Loss: 0.1316  pos2pos_sim_loss: 0.1186
Evaluation results:
  Pos Similarity: 0.8785
  Neg Similarity: -0.4797
Ep28/60  Loss: 0.1296  pos2pos_sim_loss: 0.1169
Evaluation results:
  Pos Similarity: 0.8799
  Neg Similarity: -0.4448
Ep29/60  Loss: 0.1283  pos2pos_sim_loss: 0.1153
Evaluation results:
  Pos Similarity: 0.8885
  Neg Similarity: -0.4253
Ep30/60  Loss: 0.1274  pos2pos_sim_loss: 0.1147
Evaluation results:
  Pos Similarity: 0.8853
  Neg Similarity: -0.4573
Ep31/60  Loss: 0.1261  pos2pos_sim_loss: 0.1140
Evaluation results:
  Pos Similarity: 0.8891
  Neg Similarity: -0.4610
visualize_examples
==================================================
CLIP-Lens Prediction Examples
==================================================

Input: This image shows a person, but no motorbike is included.
Top positive objects:
  - motorbike: 0.8602
  - person: 0.8408
  - woman: 0.8199
  - car: 0.8062
  - bus: 0.7999
Top negative objects:
  - bench: -0.0210
  - camera: -0.0462
  - plate: -0.0540
  - woman: -0.0740
  - motorbike: -0.0755
--------------------------------------------------

Input: This image features a car, but no knife is present.
Top positive objects:
  - knife: 0.8727
  - car: 0.8565
  - person: 0.8179
  - bus: 0.8108
  - woman: 0.7926
Top negative objects:
  - car: -0.0417
  - camera: -0.0677
  - motorbike: -0.0813
  - bench: -0.0891
  - plate: -0.0896
--------------------------------------------------

Input: A bus is included, while a car is absent.
Top positive objects:
  - bus: 0.8480
  - car: 0.7984
  - person: 0.7748
  - woman: 0.7655
  - camera: 0.7545
Top negative objects:
  - car: 0.1732
  - camera: 0.1374
  - plate: 0.1342
  - woman: 0.1226
  - person: 0.1221
--------------------------------------------------

Input: A bird is present in this image, with no person in sight.
Top positive objects:
  - bird: 0.8826
  - person: 0.8451
  - bus: 0.8297
  - woman: 0.8224
  - car: 0.8199
Top negative objects:
  - bench: -0.4669
  - screwdriver: -0.4759
  - motorbike: -0.5278
  - camera: -0.5315
  - woman: -0.5417
--------------------------------------------------
Ep32/60  Loss: 0.1255  pos2pos_sim_loss: 0.1128
Evaluation results:
  Pos Similarity: 0.8904
  Neg Similarity: -0.4675
Ep33/60  Loss: 0.1244  pos2pos_sim_loss: 0.1121
Evaluation results:
  Pos Similarity: 0.8881
  Neg Similarity: -0.4407
Ep34/60  Loss: 0.1236  pos2pos_sim_loss: 0.1117
Evaluation results:
  Pos Similarity: 0.8878
  Neg Similarity: -0.4450
Ep35/60  Loss: 0.1231  pos2pos_sim_loss: 0.1113
Evaluation results:
  Pos Similarity: 0.8894
  Neg Similarity: -0.4585
Ep36/60  Loss: 0.1224  pos2pos_sim_loss: 0.1110
Evaluation results:
  Pos Similarity: 0.8859
  Neg Similarity: -0.4537
Ep37/60  Loss: 0.1213  pos2pos_sim_loss: 0.1101
Evaluation results:
  Pos Similarity: 0.8872
  Neg Similarity: -0.4111
Ep38/60  Loss: 0.1207  pos2pos_sim_loss: 0.1096
Evaluation results:
  Pos Similarity: 0.8890
  Neg Similarity: -0.4444
Ep39/60  Loss: 0.1202  pos2pos_sim_loss: 0.1093
Evaluation results:
  Pos Similarity: 0.8900
  Neg Similarity: -0.4208
Ep40/60  Loss: 0.1197  pos2pos_sim_loss: 0.1087
Evaluation results:
  Pos Similarity: 0.8888
  Neg Similarity: -0.4329
Ep41/60  Loss: 0.1190  pos2pos_sim_loss: 0.1083
Evaluation results:
  Pos Similarity: 0.8891
  Neg Similarity: -0.4257
visualize_examples
==================================================
CLIP-Lens Prediction Examples
==================================================

Input: This image shows a person, but no motorbike is included.
Top positive objects:
  - motorbike: 0.8480
  - person: 0.8373
  - woman: 0.8199
  - car: 0.8020
  - bus: 0.7933
Top negative objects:
  - bench: -0.0947
  - camera: -0.1514
  - plate: -0.1542
  - motorbike: -0.1713
  - screwdriver: -0.1778
--------------------------------------------------

Input: This image features a car, but no knife is present.
Top positive objects:
  - knife: 0.8649
  - car: 0.8439
  - person: 0.8083
  - bus: 0.8000
  - woman: 0.7852
Top negative objects:
  - car: -0.0315
  - camera: -0.0604
  - motorbike: -0.0665
  - bench: -0.0755
  - plate: -0.0782
--------------------------------------------------

Input: A bus is included, while a car is absent.
Top positive objects:
  - bus: 0.8460
  - car: 0.7872
  - person: 0.7713
  - woman: 0.7598
  - camera: 0.7489
Top negative objects:
  - car: 0.2118
  - camera: 0.1650
  - plate: 0.1632
  - motorbike: 0.1579
  - woman: 0.1508
--------------------------------------------------

Input: A bird is present in this image, with no person in sight.
Top positive objects:
  - bird: 0.8703
  - person: 0.8349
  - woman: 0.8150
  - bus: 0.8108
  - camera: 0.8082
Top negative objects:
  - bench: -0.4611
  - screwdriver: -0.4709
  - motorbike: -0.5245
  - camera: -0.5309
  - plate: -0.5386
--------------------------------------------------
Ep42/60  Loss: 0.1186  pos2pos_sim_loss: 0.1086
Evaluation results:
  Pos Similarity: 0.8921
  Neg Similarity: -0.4272
Ep43/60  Loss: 0.1181  pos2pos_sim_loss: 0.1081
Evaluation results:
  Pos Similarity: 0.8939
  Neg Similarity: -0.4061
Ep44/60  Loss: 0.1175  pos2pos_sim_loss: 0.1075
Evaluation results:
  Pos Similarity: 0.8901
  Neg Similarity: -0.4217
Ep45/60  Loss: 0.1172  pos2pos_sim_loss: 0.1073
Evaluation results:
  Pos Similarity: 0.8901
  Neg Similarity: -0.4250
Ep46/60  Loss: 0.1167  pos2pos_sim_loss: 0.1070
Evaluation results:
  Pos Similarity: 0.8914
  Neg Similarity: -0.4245
Ep47/60  Loss: 0.1162  pos2pos_sim_loss: 0.1067
Evaluation results:
  Pos Similarity: 0.8875
  Neg Similarity: -0.4305
Ep48/60  Loss: 0.1157  pos2pos_sim_loss: 0.1064
Evaluation results:
  Pos Similarity: 0.8875
  Neg Similarity: -0.4367
Ep49/60  Loss: 0.1152  pos2pos_sim_loss: 0.1061
Evaluation results:
  Pos Similarity: 0.8910
  Neg Similarity: -0.4204
Ep50/60  Loss: 0.1151  pos2pos_sim_loss: 0.1061
Evaluation results:
  Pos Similarity: 0.8924
  Neg Similarity: -0.4035
Ep51/60  Loss: 0.1147  pos2pos_sim_loss: 0.1058
Evaluation results:
  Pos Similarity: 0.8921
  Neg Similarity: -0.4143
visualize_examples
==================================================
CLIP-Lens Prediction Examples
==================================================

Input: This image shows a person, but no motorbike is included.
Top positive objects:
  - motorbike: 0.8456
  - person: 0.8362
  - woman: 0.8187
  - car: 0.7955
  - bus: 0.7875
Top negative objects:
  - bench: -0.0639
  - camera: -0.1078
  - plate: -0.1109
  - motorbike: -0.1303
  - car: -0.1332
--------------------------------------------------

Input: This image features a car, but no knife is present.
Top positive objects:
  - knife: 0.8683
  - car: 0.8532
  - person: 0.8166
  - bus: 0.8068
  - woman: 0.7937
Top negative objects:
  - car: -0.0574
  - camera: -0.0813
  - motorbike: -0.0892
  - plate: -0.1034
  - bench: -0.1049
--------------------------------------------------

Input: A bus is included, while a car is absent.
Top positive objects:
  - bus: 0.8545
  - car: 0.7942
  - person: 0.7873
  - woman: 0.7747
  - camera: 0.7607
Top negative objects:
  - car: 0.1615
  - camera: 0.1072
  - plate: 0.1021
  - motorbike: 0.1014
  - woman: 0.0867
--------------------------------------------------

Input: A bird is present in this image, with no person in sight.
Top positive objects:
  - bird: 0.8763
  - person: 0.8429
  - woman: 0.8247
  - bus: 0.8149
  - camera: 0.8132
Top negative objects:
  - bench: -0.4695
  - screwdriver: -0.4828
  - motorbike: -0.5336
  - camera: -0.5448
  - plate: -0.5510
--------------------------------------------------
Ep52/60  Loss: 0.1143  pos2pos_sim_loss: 0.1055
Evaluation results:
  Pos Similarity: 0.8906
  Neg Similarity: -0.4131
Ep53/60  Loss: 0.1142  pos2pos_sim_loss: 0.1055
Evaluation results:
  Pos Similarity: 0.8919
  Neg Similarity: -0.4139
Ep54/60  Loss: 0.1139  pos2pos_sim_loss: 0.1054
Evaluation results:
  Pos Similarity: 0.8921
  Neg Similarity: -0.4054
Ep55/60  Loss: 0.1136  pos2pos_sim_loss: 0.1053
Evaluation results:
  Pos Similarity: 0.8917
  Neg Similarity: -0.4050
Ep56/60  Loss: 0.1134  pos2pos_sim_loss: 0.1054
Evaluation results:
  Pos Similarity: 0.8924
  Neg Similarity: -0.4100
Ep57/60  Loss: 0.1133  pos2pos_sim_loss: 0.1051
Evaluation results:
  Pos Similarity: 0.8919
  Neg Similarity: -0.4078
Ep58/60  Loss: 0.1134  pos2pos_sim_loss: 0.1051
Evaluation results:
  Pos Similarity: 0.8922
  Neg Similarity: -0.4089
Ep59/60  Loss: 0.1132  pos2pos_sim_loss: 0.1051
Evaluation results:
  Pos Similarity: 0.8926
  Neg Similarity: -0.4057
Ep60/60  Loss: 0.1132  pos2pos_sim_loss: 0.1050
Evaluation results:
  Pos Similarity: 0.8927
  Neg Similarity: -0.4053

Final evaluation on test set:
Evaluation results:
  Pos Similarity: 0.8953
  Neg Similarity: -0.4022
==================================================
CLIP-Lens Prediction Examples
==================================================

Input: This image shows a person, but no motorbike is included.
Top positive objects:
  - motorbike: 0.8449
  - person: 0.8353
  - woman: 0.8178
  - car: 0.7950
  - bus: 0.7872
Top negative objects:
  - bench: -0.0747
  - camera: -0.1152
  - plate: -0.1191
  - motorbike: -0.1382
  - car: -0.1405
--------------------------------------------------

Input: This image features a car, but no knife is present.
Top positive objects:
  - knife: 0.8682
  - car: 0.8545
  - person: 0.8162
  - bus: 0.8078
  - woman: 0.7932
Top negative objects:
  - car: -0.0561
  - camera: -0.0785
  - motorbike: -0.0871
  - plate: -0.1014
  - screwdriver: -0.1024
--------------------------------------------------

Input: A bus is included, while a car is absent.
Top positive objects:
  - bus: 0.8536
  - car: 0.7933
  - person: 0.7829
  - woman: 0.7701
  - camera: 0.7573
Top negative objects:
  - car: 0.1803
  - camera: 0.1299
  - plate: 0.1251
  - motorbike: 0.1215
  - woman: 0.1119
--------------------------------------------------

Input: A bird is present in this image, with no person in sight.
Top positive objects:
  - bird: 0.8747
  - person: 0.8417
  - woman: 0.8237
  - bus: 0.8150
  - camera: 0.8138
Top negative objects:
  - bench: -0.4767
  - screwdriver: -0.4874
  - motorbike: -0.5411
  - camera: -0.5541
  - plate: -0.5602
--------------------------------------------------
Loading preprocessed features from cache: LensDataset_cache.pt...
Loaded 25004 samples from cache
Loading preprocessed features from cache: LensDataset_cache.pt...
Loaded 25004 samples from cache
Ep1/60  Loss: 0.0661  pos2pos_sim_loss: 0.0661
Evaluation results:
  Pos Similarity: 0.9399
  Neg Similarity: -0.2373
visualize_examples
==================================================
CLIP-Lens Prediction Examples
==================================================

Input: This image shows a person, but no motorbike is included.
Top positive objects:
  - motorbike: 0.9444
  - person: 0.9292
  - woman: 0.9086
  - car: 0.8913
  - camera: 0.8631
Top negative objects:
  - screwdriver: -0.4335
  - bench: -0.4659
  - gloves: -0.5284
  - camera: -0.5422
  - plate: -0.5429
--------------------------------------------------

Input: This image features a car, but no knife is present.
Top positive objects:
  - car: 0.9247
  - knife: 0.8949
  - bus: 0.8476
  - person: 0.8475
  - camera: 0.8341
Top negative objects:
  - bench: -0.0485
  - camera: -0.0541
  - car: -0.0623
  - motorbike: -0.0670
  - screwdriver: -0.0676
--------------------------------------------------

Input: A bus is included, while a car is absent.
Top positive objects:
  - bus: 0.9283
  - car: 0.8929
  - person: 0.8415
  - camera: 0.8277
  - woman: 0.8267
Top negative objects:
  - woman: 0.1930
  - plate: 0.1926
  - car: 0.1727
  - camera: 0.1721
  - person: 0.1689
--------------------------------------------------

Input: A bird is present in this image, with no person in sight.
Top positive objects:
  - bird: 0.9383
  - person: 0.8752
  - woman: 0.8590
  - camera: 0.8512
  - car: 0.8490
Top negative objects:
  - bench: -0.3203
  - screwdriver: -0.3271
  - camera: -0.3706
  - bird: -0.3775
  - motorbike: -0.3824
--------------------------------------------------
